"season_year","season_type","game_date","game_id","team_id","team_abbreviation","matchup","event","win_tip_prob_xtip","spread","ftts","ftts_prob_glmnet","ftts_prob_earth","model","ftts_prob"
"2018-19","Regular Season",2018-11-07,"0021800161","1610612758","SAC","SAC vs. TOR","fgm",0.452806975283279,8.5,TRUE,0.483655224608049,0.387832273554075,"fgm",0.435743749081062
"2018-19","Regular Season",2018-11-07,"0021800162","1610612747","LAL","LAL vs. MIN","fgm",0.602622511011395,-6,TRUE,0.520114170595624,0.552371147620572,"fgm",0.536242659108098
"2018-19","Regular Season",2018-11-07,"0021800158","1610612743","DEN","DEN @ MEM","fgm",0.375631496902009,-3,FALSE,0.481734939109562,0.451779838445476,"fgm",0.466757388777519
"2018-19","Regular Season",2018-11-07,"0021800160","1610612742","DAL","DAL @ UTA","fgm",0.641763329195318,10,TRUE,0.515985106661021,0.54423127060663,"fgm",0.530108188633826
"2018-19","Regular Season",2018-11-07,"0021800158","1610612763","MEM","MEM vs. DEN","fgm",0.624368503097991,3,TRUE,0.516653558581943,0.548996386365359,"fgm",0.532824972473651
"2018-19","Regular Season",2018-11-07,"0021800160","1610612762","UTA","UTA vs. DAL","fgm",0.358236670804682,-10,FALSE,0.486146732184533,0.470847638032894,"fgm",0.478497185108714
"2018-19","Regular Season",2018-11-07,"0021800153","1610612760","OKC","OKC @ CLE","fgm",0.791958479752249,-6.5,TRUE,0.552455059740682,0.602537308502885,"fgm",0.577496184121784
"2018-19","Regular Season",2018-11-07,"0021800154","1610612765","DET","DET @ ORL","fgm",0.814835326720976,-2.5,FALSE,0.549760798961505,0.606068647230011,"fgm",0.577914723095758
"2018-19","Regular Season",2018-11-07,"0021800155","1610612752","NYK","NYK @ ATL","fgm",0.422331003898998,-1.5,TRUE,0.481619226554277,0.508817247140464,"fgm",0.49521823684737
"2018-19","Regular Season",2018-11-07,"0021800157","1610612755","PHI","PHI @ IND","fgm",0.711486744082256,2.5,TRUE,0.538051233482198,0.572847249157705,"fgm",0.555449241319952
"2018-19","Regular Season",2018-11-07,"0021800159","1610612741","CHI","CHI @ NOP","fgm",0.345284235998315,11,FALSE,0.463159182417579,0.369402101325621,"fgm",0.4162806418716
"2018-19","Regular Season",2018-11-07,"0021800161","1610612761","TOR","TOR @ SAC","fgm",0.547193024716721,-8.5,FALSE,0.515706831138765,0.541534441251177,"fgm",0.528620636194971
"2018-19","Regular Season",2018-11-07,"0021800162","1610612750","MIN","MIN @ LAL","fgm",0.397377488988605,6,FALSE,0.478385921207034,0.416312526601299,"fgm",0.447349223904166
"2018-19","Regular Season",2018-11-08,"0021800166","1610612744","GSW","GSW vs. MIL","points",0.288310059945864,-5.5,TRUE,0.468496321490998,0.439064480471125,"points",0.453780400981062
"2018-19","Regular Season",2018-11-08,"0021800163","1610612745","HOU","HOU @ OKC","points",0.279067541542169,-5,FALSE,0.460134137150627,0.494157745480806,"points",0.477145941315716
"2018-19","Regular Season",2018-11-08,"0021800164","1610612738","BOS","BOS @ PHX","points",0.59426817564908,-10,TRUE,0.53490216451562,0.580740109888876,"points",0.557821137202248
"2018-19","Regular Season",2018-11-08,"0021800165","1610612746","LAC","LAC @ POR","points",0.346080137062935,5,FALSE,0.449916687732186,0.360877378661672,"points",0.405397033196929
"2018-19","Regular Season",2018-11-08,"0021800163","1610612760","OKC","OKC vs. HOU","points",0.720932458457831,5,TRUE,0.543586138751784,0.564520971130772,"points",0.554053554941278
"2018-19","Regular Season",2018-11-08,"0021800164","1610612756","PHX","PHX vs. BOS","points",0.40573182435092,10,FALSE,0.452985211965828,0.355143258813769,"points",0.404064235389798
"2018-19","Regular Season",2018-11-08,"0021800165","1610612757","POR","POR vs. LAC","points",0.653919862937065,-5,TRUE,0.541456076398383,0.609224889649372,"points",0.575340483023878
"2018-19","Regular Season",2018-11-08,"0021800166","1610612749","MIL","MIL @ GSW","points",0.711689940054136,5.5,FALSE,0.544171143235926,0.552683396664992,"points",0.548427269950459
"2018-19","Regular Season",2018-11-08,"0021800166","1610612744","GSW","GSW vs. MIL","fgm",0.288310059945864,-5.5,TRUE,0.474245560356182,0.461865152014762,"fgm",0.468055356185472
"2018-19","Regular Season",2018-11-08,"0021800163","1610612745","HOU","HOU @ OKC","fgm",0.279067541542169,-5,FALSE,0.463813453857427,0.383345802807383,"fgm",0.423579628332405
"2018-19","Regular Season",2018-11-08,"0021800164","1610612738","BOS","BOS @ PHX","fgm",0.59426817564908,-10,TRUE,0.523609864651078,0.590920242256574,"fgm",0.557265053453826
"2018-19","Regular Season",2018-11-08,"0021800165","1610612746","LAC","LAC @ POR","fgm",0.346080137062935,5,TRUE,0.454134345700522,0.162332722562624,"fgm",0.308233534131573
"2018-19","Regular Season",2018-11-08,"0021800163","1610612760","OKC","OKC vs. HOU","fgm",0.720932458457831,5,TRUE,0.541276613852788,0.582441469921454,"fgm",0.561859041887121
"2018-19","Regular Season",2018-11-08,"0021800164","1610612756","PHX","PHX vs. BOS","fgm",0.40573182435092,10,FALSE,0.457851618413131,0.362356244663084,"fgm",0.410103931538108
"2018-19","Regular Season",2018-11-08,"0021800165","1610612757","POR","POR vs. LAC","fgm",0.653919862937065,-5,FALSE,0.532532484774371,0.583530267846256,"fgm",0.558031376310314
"2018-19","Regular Season",2018-11-08,"0021800166","1610612749","MIL","MIL @ GSW","fgm",0.711689940054136,5.5,FALSE,0.544178702254655,0.578166964810112,"fgm",0.561172833532384
"2018-19","Regular Season",2018-11-09,"0021800167","1610612753","ORL","ORL vs. WAS","points",0.352461426855303,4,FALSE,0.462785579663491,0.437520726914569,"points",0.45015315328903
"2018-19","Regular Season",2018-11-09,"0021800168","1610612755","PHI","PHI vs. CHA","points",0.726068875986067,-6,FALSE,0.556165491350595,0.607872782555999,"points",0.582019136953297
"2018-19","Regular Season",2018-11-09,"0021800169","1610612737","ATL","ATL vs. DET","points",0.193784713865026,5,FALSE,0.432201232406204,0.452054790026335,"points",0.442128011216269
"2018-19","Regular Season",2018-11-09,"0021800171","1610612743","DEN","DEN vs. BKN","points",0.535826849658007,-8.5,FALSE,0.519269863611699,0.566465826494969,"points",0.542867845053334
"2018-19","Regular Season",2018-11-09,"0021800173","1610612750","MIN","MIN @ SAC","points",0.563640449473579,-2.5,TRUE,0.516462961652235,0.509207155062251,"points",0.512835058357243
"2018-19","Regular Season",2018-11-09,"0021800173","1610612758","SAC","SAC vs. MIN","points",0.436359550526421,2.5,FALSE,0.482017599701624,0.406479657437024,"points",0.444248628569324
"2018-19","Regular Season",2018-11-09,"0021800167","1610612764","WAS","WAS @ ORL","points",0.647538573144697,-4,TRUE,0.536860128624012,0.587977199848132,"points",0.562418664236072
"2018-19","Regular Season",2018-11-09,"0021800168","1610612766","CHA","CHA @ PHI","points",0.273931124013933,6,TRUE,0.444346221599288,0.465339810911168,"points",0.454843016255228
"2018-19","Regular Season",2018-11-09,"0021800169","1610612765","DET","DET @ ATL","points",0.806215286134974,-5,TRUE,0.567361577904827,0.628448396724885,"points",0.597904987314856
"2018-19","Regular Season",2018-11-09,"0021800171","1610612751","BKN","BKN @ DEN","points",0.464173150341993,8.5,TRUE,0.480711737063233,0.467173815308629,"points",0.473942776185931
"2018-19","Regular Season",2018-11-09,"0021800167","1610612753","ORL","ORL vs. WAS","fgm",0.352461426855303,4,FALSE,0.477156054953426,0.409147672907157,"fgm",0.443151863930292
"2018-19","Regular Season",2018-11-09,"0021800168","1610612755","PHI","PHI vs. CHA","fgm",0.726068875986067,-6,FALSE,0.53435455334709,0.602802795710851,"fgm",0.56857867452897
"2018-19","Regular Season",2018-11-09,"0021800169","1610612737","ATL","ATL vs. DET","fgm",0.193784713865026,5,FALSE,0.453569965833861,0.427628549142733,"fgm",0.440599257488297
"2018-19","Regular Season",2018-11-09,"0021800171","1610612743","DEN","DEN vs. BKN","fgm",0.535826849658007,-8.5,FALSE,0.506336418097063,0.531652317735134,"fgm",0.518994367916098
"2018-19","Regular Season",2018-11-09,"0021800173","1610612750","MIN","MIN @ SAC","fgm",0.563640449473579,-2.5,TRUE,0.509617694194028,0.491395759451328,"fgm",0.500506726822678
"2018-19","Regular Season",2018-11-09,"0021800173","1610612758","SAC","SAC vs. MIN","fgm",0.436359550526421,2.5,FALSE,0.489870019611935,0.380014397193005,"fgm",0.43494220840247
"2018-19","Regular Season",2018-11-09,"0021800167","1610612764","WAS","WAS @ ORL","fgm",0.647538573144697,-4,TRUE,0.522373492615618,0.568799804056782,"fgm",0.5455866483362
"2018-19","Regular Season",2018-11-09,"0021800168","1610612766","CHA","CHA @ PHI","fgm",0.273931124013933,6,TRUE,0.465206963626312,0.436578341388487,"fgm",0.4508926525074
"2018-19","Regular Season",2018-11-09,"0021800169","1610612765","DET","DET @ ATL","fgm",0.806215286134974,-5,TRUE,0.545959528312363,0.627955902544618,"fgm",0.586957715428491
"2018-19","Regular Season",2018-11-09,"0021800171","1610612751","BKN","BKN @ DEN","fgm",0.464173150341993,8.5,TRUE,0.493204154030359,0.525963402701576,"fgm",0.509583778365968
"2018-19","Regular Season",2018-11-11,"0021800185","1610612745","HOU","HOU vs. IND","points",0.5541522476007,-2.5,TRUE,0.513087520673409,0.506925306241728,"points",0.510006413457569
"2018-19","Regular Season",2018-11-11,"0021800186","1610612752","NYK","NYK vs. ORL","points",0.429571273696642,-3.5,FALSE,0.48991069098421,0.487046314661704,"points",0.488478502822957
"2018-19","Regular Season",2018-11-11,"0021800187","1610612743","DEN","DEN vs. MIL","points",0.307068128280146,-3.5,TRUE,0.466156610931862,0.41074623580004,"points",0.438451423365951
"2018-19","Regular Season",2018-11-11,"0021800188","1610612738","BOS","BOS @ POR","points",0.325973602203364,2,FALSE,0.464190779061722,0.495111916766941,"points",0.479651347914332
"2018-19","Regular Season",2018-11-11,"0021800189","1610612737","ATL","ATL @ LAL","points",0.382386510915817,11,TRUE,0.465900449520065,0.472271471397755,"points",0.46908596045891
"2018-19","Regular Season",2018-11-11,"0021800188","1610612757","POR","POR vs. BOS","points",0.674026397796636,-2,TRUE,0.535809220938278,0.593775889662174,"points",0.564792555300226
"2018-19","Regular Season",2018-11-11,"0021800189","1610612747","LAL","LAL vs. ATL","points",0.617613489084183,-11,FALSE,0.534099550479935,0.639280289229348,"points",0.586689919854642
"2018-19","Regular Season",2018-11-11,"0021800185","1610612754","IND","IND @ HOU","points",0.4458477523993,2.5,FALSE,0.486912479326591,0.49459169981254,"points",0.490752089569565
"2018-19","Regular Season",2018-11-11,"0021800186","1610612753","ORL","ORL @ NYK","points",0.570428726303358,3.5,TRUE,0.51008930901579,0.453672892341758,"points",0.481881100678774
"2018-19","Regular Season",2018-11-11,"0021800187","1610612749","MIL","MIL @ DEN","points",0.692931871719854,3.5,FALSE,0.533843389068138,0.554901634068751,"points",0.544372511568444
"2018-19","Regular Season",2018-11-11,"0021800185","1610612745","HOU","HOU vs. IND","fgm",0.5541522476007,-2.5,TRUE,0.508145153532817,0.488897563159581,"fgm",0.498521358346199
"2018-19","Regular Season",2018-11-11,"0021800186","1610612752","NYK","NYK vs. ORL","fgm",0.429571273696642,-3.5,FALSE,0.489517594056066,0.459912295104603,"fgm",0.474714944580334
"2018-19","Regular Season",2018-11-11,"0021800187","1610612743","DEN","DEN vs. MIL","fgm",0.307068128280146,-3.5,TRUE,0.471136311993507,0.406911351794454,"fgm",0.439023831893981
"2018-19","Regular Season",2018-11-11,"0021800188","1610612738","BOS","BOS @ POR","fgm",0.325973602203364,2,FALSE,0.473451701974975,0.474429415064007,"fgm",0.473940558519491
"2018-19","Regular Season",2018-11-11,"0021800189","1610612737","ATL","ATL @ LAL","fgm",0.382386510915817,11,TRUE,0.481065338212161,0.501542012011973,"fgm",0.491303675112067
"2018-19","Regular Season",2018-11-11,"0021800188","1610612757","POR","POR vs. BOS","fgm",0.674026397796636,-2,TRUE,0.526091719866288,0.577510117792914,"fgm",0.551800918829601
"2018-19","Regular Season",2018-11-11,"0021800189","1610612747","LAL","LAL vs. ATL","fgm",0.617613489084183,-11,FALSE,0.518477455781337,0.590043995922966,"fgm",0.554260725852152
"2018-19","Regular Season",2018-11-11,"0021800185","1610612754","IND","IND @ HOU","fgm",0.4458477523993,2.5,FALSE,0.491397128052043,0.483658101165072,"fgm",0.487527614608557
"2018-19","Regular Season",2018-11-11,"0021800186","1610612753","ORL","ORL @ NYK","fgm",0.570428726303358,3.5,TRUE,0.510024751648955,0.496097962151491,"fgm",0.503061356900223
"2018-19","Regular Season",2018-11-11,"0021800187","1610612749","MIL","MIL @ DEN","fgm",0.692931871719854,3.5,FALSE,0.528407342891616,0.58533866158866,"fgm",0.556873002240138
"2018-19","Regular Season",2018-11-12,"0021800191","1610612748","MIA","MIA vs. PHI","points",0.43459044711817,-2.5,FALSE,0.49047375430556,0.549731719752787,"points",0.520102737029174
"2018-19","Regular Season",2018-11-12,"0021800193","1610612741","CHI","CHI vs. DAL","points",0.290662951402832,2.5,TRUE,0.452556832766849,0.435887444702431,"points",0.44422213873464
"2018-19","Regular Season",2018-11-12,"0021800195","1610612750","MIN","MIN vs. BKN","points",0.63010661515408,-3.5,TRUE,0.531474008616994,0.543384925414745,"points",0.537429467015869
"2018-19","Regular Season",2018-11-12,"0021800190","1610612753","ORL","ORL @ WAS","points",0.337872489213798,8,FALSE,0.455091322046314,0.38106834591363,"points",0.418079833979972
"2018-19","Regular Season",2018-11-12,"0021800192","1610612740","NOP","NOP @ TOR","points",0.557488821762664,9.5,TRUE,0.502138261495484,0.502677469979007,"points",0.502407865737246
"2018-19","Regular Season",2018-11-12,"0021800194","1610612762","UTA","UTA @ MEM","points",0.432612747629034,-3.5,FALSE,0.49068079172495,0.458629277252339,"points",0.474655034488644
"2018-19","Regular Season",2018-11-12,"0021800196","1610612756","PHX","PHX @ OKC","points",0.268980917309432,8,FALSE,0.44000912884976,0.266804327423282,"points",0.353406728136521
"2018-19","Regular Season",2018-11-12,"0021800198","1610612744","GSW","GSW @ LAC","points",0.222089924450164,-4,FALSE,0.449691225289625,0.446128468998054,"points",0.447909847143839
"2018-19","Regular Season",2018-11-12,"0021800190","1610612764","WAS","WAS vs. ORL","points",0.662127510786202,-8,TRUE,0.544482861525457,0.634880826352795,"points",0.589681843939126
"2018-19","Regular Season",2018-11-12,"0021800192","1610612761","TOR","TOR vs. NOP","points",0.442511178237336,-9.5,FALSE,0.501281008869005,0.565673678027864,"points",0.533477343448434
"2018-19","Regular Season",2018-11-12,"0021800194","1610612763","MEM","MEM vs. UTA","points",0.567387252370966,3.5,TRUE,0.50874482772262,0.525757838743598,"points",0.517251333233109
"2018-19","Regular Season",2018-11-12,"0021800196","1610612760","OKC","OKC vs. PHX","points",0.731019082690568,-8,TRUE,0.557929705350128,0.619055164806335,"points",0.588492435078232
"2018-19","Regular Season",2018-11-12,"0021800198","1610612746","LAC","LAC vs. GSW","points",0.777910075549836,4,TRUE,0.551671551081447,0.661530205916154,"points",0.6066008784988
"2018-19","Regular Season",2018-11-12,"0021800191","1610612755","PHI","PHI @ MIA","points",0.56540955288183,2.5,TRUE,0.512288722157384,0.538414592247255,"points",0.525351657202319
"2018-19","Regular Season",2018-11-12,"0021800193","1610612742","DAL","DAL @ CHI","points",0.709337048597168,-2.5,FALSE,0.54459699682628,0.613720654556158,"points",0.579158825691219
"2018-19","Regular Season",2018-11-12,"0021800195","1610612751","BKN","BKN @ MIN","points",0.36989338484592,3.5,FALSE,0.46827149601463,0.463559996398025,"points",0.465915746206328
"2018-19","Regular Season",2018-11-12,"0021800191","1610612748","MIA","MIA vs. PHI","fgm",0.43459044711817,-2.5,FALSE,0.491744518636374,0.494298163710986,"fgm",0.49302134117368
"2018-19","Regular Season",2018-11-12,"0021800193","1610612741","CHI","CHI vs. DAL","fgm",0.290662951402832,2.5,TRUE,0.460127316411777,0.378862972448097,"fgm",0.419495144429937
"2018-19","Regular Season",2018-11-12,"0021800195","1610612750","MIN","MIN vs. BKN","fgm",0.63010661515408,-3.5,TRUE,0.524281531678931,0.536572795546948,"fgm",0.53042716361294
"2018-19","Regular Season",2018-11-12,"0021800190","1610612753","ORL","ORL @ WAS","fgm",0.337872489213798,8,FALSE,0.464773549083747,0.4423420872011,"fgm",0.453557818142424
"2018-19","Regular Season",2018-11-12,"0021800192","1610612740","NOP","NOP @ TOR","fgm",0.557488821762664,9.5,TRUE,0.509790899649329,0.569850372276939,"fgm",0.539820635963134
"2018-19","Regular Season",2018-11-12,"0021800194","1610612762","UTA","UTA @ MEM","fgm",0.432612747629034,-3.5,FALSE,0.490464823735715,0.475839892316604,"fgm",0.48315235802616
"2018-19","Regular Season",2018-11-12,"0021800196","1610612756","PHX","PHX @ OKC","fgm",0.268980917309432,8,FALSE,0.450805729372193,0.292089754345901,"fgm",0.371447741859047
"2018-19","Regular Season",2018-11-12,"0021800198","1610612744","GSW","GSW @ LAC","fgm",0.222089924450164,-4,FALSE,0.458661753383352,0.441920751709896,"fgm",0.450291252546624
"2018-19","Regular Season",2018-11-12,"0021800190","1610612764","WAS","WAS vs. ORL","fgm",0.662127510786202,-8,TRUE,0.533810678932184,0.585972256800344,"fgm",0.559891467866264
"2018-19","Regular Season",2018-11-12,"0021800192","1610612761","TOR","TOR vs. NOP","fgm",0.442511178237336,-9.5,FALSE,0.497449032105756,0.543924829092108,"fgm",0.520686930598932
"2018-19","Regular Season",2018-11-12,"0021800194","1610612763","MEM","MEM vs. UTA","fgm",0.567387252370966,3.5,TRUE,0.507786005855209,0.514210642496836,"fgm",0.510998324176023
"2018-19","Regular Season",2018-11-12,"0021800196","1610612760","OKC","OKC vs. PHX","fgm",0.731019082690568,-8,TRUE,0.544077498039065,0.605201472306089,"fgm",0.574639485172577
"2018-19","Regular Season",2018-11-12,"0021800198","1610612746","LAC","LAC vs. GSW","fgm",0.777910075549836,4,TRUE,0.54396284706566,0.614001812094797,"fgm",0.578982329580229
"2018-19","Regular Season",2018-11-12,"0021800191","1610612755","PHI","PHI @ MIA","fgm",0.56540955288183,2.5,TRUE,0.514018102557593,0.499928624494414,"fgm",0.506973363526003
"2018-19","Regular Season",2018-11-12,"0021800193","1610612742","DAL","DAL @ CHI","fgm",0.709337048597168,-2.5,FALSE,0.532991297286173,0.594828435921568,"fgm",0.56390986660387
"2018-19","Regular Season",2018-11-12,"0021800195","1610612751","BKN","BKN @ MIN","fgm",0.36989338484592,3.5,FALSE,0.47468954976098,0.453399792265527,"fgm",0.464044671013254
"2018-19","Regular Season",2018-11-13,"0021800199","1610612739","CLE","CLE vs. CHA","points",0.476425381493837,9,TRUE,0.478036148178022,0.47475317794644,"points",0.476394663062231
"2018-19","Regular Season",2018-11-13,"0021800200","1610612743","DEN","DEN vs. HOU","points",0.533745328236966,-4.5,FALSE,0.514710859458879,0.520546897334591,"points",0.517628878396735
"2018-19","Regular Season",2018-11-13,"0021800201","1610612737","ATL","ATL @ GSW","points",0.649010707033692,11.5,FALSE,0.519665034460674,0.513172729628069,"points",0.516418882044372
"2018-19","Regular Season",2018-11-13,"0021800201","1610612744","GSW","GSW vs. ATL","points",0.350989292966308,-11.5,TRUE,0.488295236970218,0.515621041131081,"points",0.50195813905065
"2018-19","Regular Season",2018-11-13,"0021800199","1610612766","CHA","CHA @ CLE","points",0.523574618506163,-9,FALSE,0.515663411271873,0.581875113911441,"points",0.548769262591657
"2018-19","Regular Season",2018-11-13,"0021800200","1610612745","HOU","HOU @ DEN","points",0.466254671763034,4.5,TRUE,0.487349451064394,0.481061496648864,"points",0.484205473856629
"2018-19","Regular Season",2018-11-13,"0021800199","1610612739","CLE","CLE vs. CHA","fgm",0.476425381493837,9,TRUE,0.483728361853142,0.184832858133016,"fgm",0.334280609993079
"2018-19","Regular Season",2018-11-13,"0021800200","1610612743","DEN","DEN vs. HOU","fgm",0.533745328236966,-4.5,FALSE,0.510127167840942,0.514029844860515,"fgm",0.512078506350729
"2018-19","Regular Season",2018-11-13,"0021800201","1610612737","ATL","ATL @ GSW","fgm",0.649010707033692,11.5,FALSE,0.524249194138542,0.567213938896169,"fgm",0.545731566517356
"2018-19","Regular Season",2018-11-13,"0021800201","1610612744","GSW","GSW vs. ATL","fgm",0.350989292966308,-11.5,TRUE,0.48721018052319,0.531879698240324,"fgm",0.509544939381757
"2018-19","Regular Season",2018-11-13,"0021800199","1610612766","CHA","CHA @ CLE","fgm",0.523574618506163,-9,FALSE,0.506376519303911,0.57151413904881,"fgm",0.538945329176361
"2018-19","Regular Season",2018-11-13,"0021800200","1610612745","HOU","HOU @ DEN","fgm",0.466254671763034,4.5,TRUE,0.492504734029506,0.411480761579857,"fgm",0.451992747804681
"2018-19","Regular Season",2018-11-16,"0021800216","1610612738","BOS","BOS vs. TOR","points",0.466880759695301,-1.5,FALSE,0.492798972138276,0.497834068931126,"points",0.495316520534701
"2018-19","Regular Season",2018-11-16,"0021800218","1610612755","PHI","PHI vs. UTA","points",0.590684981384226,-2.5,FALSE,0.529619882079519,0.570512643864618,"points",0.550066262972069
"2018-19","Regular Season",2018-11-16,"0021800221","1610612750","MIN","MIN vs. POR","points",0.342473319238074,-1.5,TRUE,0.46664372738947,0.483385414331595,"points",0.475014570860532
"2018-19","Regular Season",2018-11-16,"0021800222","1610612740","NOP","NOP vs. NYK","points",0.65947018743982,-11.5,FALSE,0.561765759840637,0.609487659695235,"points",0.585626709767936
"2018-19","Regular Season",2018-11-16,"0021800217","1610612748","MIA","MIA @ IND","points",0.666006280455469,5,FALSE,0.532996696317263,0.57905583279317,"points",0.556026264555217
"2018-19","Regular Season",2018-11-16,"0021800219","1610612751","BKN","BKN @ WAS","points",0.366527852722014,6.5,FALSE,0.454258914769349,0.440307689088318,"points",0.447283301928834
"2018-19","Regular Season",2018-11-16,"0021800223","1610612741","CHI","CHI @ MIL","points",0.305989167537978,14.5,TRUE,0.427270858350544,0.417843093310427,"points",0.422556975830486
"2018-19","Regular Season",2018-11-16,"0021800217","1610612754","IND","IND vs. MIA","points",0.333993719544531,-5,TRUE,0.469941201069374,0.493720552455168,"points",0.481830876762271
"2018-19","Regular Season",2018-11-16,"0021800219","1610612764","WAS","WAS vs. BKN","points",0.633472147277986,-6.5,TRUE,0.545608287938725,0.621978764091343,"points",0.583793526015034
"2018-19","Regular Season",2018-11-16,"0021800223","1610612749","MIL","MIL vs. CHI","points",0.694010832462022,-14.5,FALSE,0.57567513339151,0.623827909779084,"points",0.599751521585297
"2018-19","Regular Season",2018-11-16,"0021800216","1610612761","TOR","TOR @ BOS","points",0.533119240304699,1.5,TRUE,0.507349572244012,0.527812982134224,"points",0.517581277189118
"2018-19","Regular Season",2018-11-16,"0021800218","1610612762","UTA","UTA @ PHI","points",0.409315018615774,2.5,TRUE,0.47758643554114,0.433552126719392,"points",0.455569281130266
"2018-19","Regular Season",2018-11-16,"0021800221","1610612757","POR","POR @ MIN","points",0.657526680761926,1.5,FALSE,0.532556348033587,0.569420585671424,"points",0.550988466852505
"2018-19","Regular Season",2018-11-16,"0021800222","1610612752","NYK","NYK @ NOP","points",0.340529812560179,11.5,TRUE,0.437859217909988,0.441006449094136,"points",0.439432833502062
"2018-19","Regular Season",2018-11-16,"0021800216","1610612738","BOS","BOS vs. TOR","fgm",0.466880759695301,-1.5,FALSE,0.492131124697233,0.542946196445329,"fgm",0.517538660571281
"2018-19","Regular Season",2018-11-16,"0021800218","1610612755","PHI","PHI vs. UTA","fgm",0.590684981384226,-2.5,FALSE,0.524985165118683,0.449486167850873,"fgm",0.487235666484778
"2018-19","Regular Season",2018-11-16,"0021800221","1610612750","MIN","MIN vs. POR","fgm",0.342473319238074,-1.5,TRUE,0.471433804443213,0.428556398105711,"fgm",0.449995101274462
"2018-19","Regular Season",2018-11-16,"0021800222","1610612740","NOP","NOP vs. NYK","fgm",0.65947018743982,-11.5,FALSE,0.547693247280612,0.610708149386338,"fgm",0.579200698333475
"2018-19","Regular Season",2018-11-16,"0021800217","1610612748","MIA","MIA @ IND","fgm",0.666006280455469,5,FALSE,0.531132477468544,0.563860456149114,"fgm",0.547496466808829
"2018-19","Regular Season",2018-11-16,"0021800219","1610612751","BKN","BKN @ WAS","fgm",0.366527852722014,6.5,FALSE,0.463387378525214,0.414002347696335,"fgm",0.438694863110774
"2018-19","Regular Season",2018-11-16,"0021800223","1610612741","CHI","CHI @ MIL","fgm",0.305989167537978,14.5,TRUE,0.444998702793671,0.447170866003176,"fgm",0.446084784398424
"2018-19","Regular Season",2018-11-16,"0021800217","1610612754","IND","IND vs. MIA","fgm",0.333993719544531,-5,TRUE,0.472091226078983,0.416697430870646,"fgm",0.444394328474815
"2018-19","Regular Season",2018-11-16,"0021800219","1610612764","WAS","WAS vs. BKN","fgm",0.633472147277986,-6.5,TRUE,0.535995488680921,0.566728484200901,"fgm",0.551361986440911
"2018-19","Regular Season",2018-11-16,"0021800223","1610612749","MIL","MIL vs. CHI","fgm",0.694010832462022,-14.5,FALSE,0.558272170711989,0.629974273513155,"fgm",0.594123222112572
"2018-19","Regular Season",2018-11-16,"0021800216","1610612761","TOR","TOR @ BOS","fgm",0.533119240304699,1.5,TRUE,0.507601736837325,0.533805251020916,"fgm",0.52070349392912
"2018-19","Regular Season",2018-11-16,"0021800218","1610612762","UTA","UTA @ PHI","fgm",0.409315018615774,2.5,TRUE,0.483581702954021,0.477514684507173,"fgm",0.480548193730597
"2018-19","Regular Season",2018-11-16,"0021800221","1610612757","POR","POR @ MIN","fgm",0.657526680761926,1.5,FALSE,0.527113227642468,0.595229340270045,"fgm",0.561171283956256
"2018-19","Regular Season",2018-11-16,"0021800222","1610612752","NYK","NYK @ NOP","fgm",0.340529812560179,11.5,TRUE,0.451386197012609,0.185632921076362,"fgm",0.318509559044485
"2018-19","Regular Season",2018-11-19,"0021800241","1610612754","IND","IND vs. UTA","points",0.36526892990668,4,TRUE,0.46151149170767,0.45066390978752,"points",0.456087700747595
"2018-19","Regular Season",2018-11-19,"0021800242","1610612755","PHI","PHI vs. PHX","points",0.701126865367982,-11,FALSE,0.572992962616945,0.648969426504484,"points",0.610981194560715
"2018-19","Regular Season",2018-11-19,"0021800243","1610612737","ATL","ATL vs. LAC","points",0.290201657255639,6.5,FALSE,0.448397756099213,0.413745300097047,"points",0.43107152809813
"2018-19","Regular Season",2018-11-19,"0021800246","1610612740","NOP","NOP vs. SAS","points",0.57656041157676,-7.5,FALSE,0.540707382636269,0.528216756089458,"points",0.534462069362863
"2018-19","Regular Season",2018-11-19,"0021800247","1610612758","SAC","SAC vs. OKC","points",0.272596719891383,5,TRUE,0.429694394129582,0.397304999901963,"points",0.413499697015772
"2018-19","Regular Season",2018-11-19,"0021800240","1610612739","CLE","CLE @ DET","points",0.197142485500193,9.5,FALSE,0.403229249462705,0.350817050382367,"points",0.377023149922536
"2018-19","Regular Season",2018-11-19,"0021800244","1610612742","DAL","DAL @ MEM","points",0.591381118297813,3,TRUE,0.510624909719464,0.522479096332482,"points",0.516552003025973
"2018-19","Regular Season",2018-11-19,"0021800245","1610612743","DEN","DEN @ MIL","points",0.31310634631059,5.5,TRUE,0.447497493372668,0.367412703914825,"points",0.407455098643746
"2018-19","Regular Season",2018-11-19,"0021800240","1610612765","DET","DET vs. CLE","points",0.802857514499807,-9.5,TRUE,0.579671136282586,0.643072652987842,"points",0.611371894635214
"2018-19","Regular Season",2018-11-19,"0021800244","1610612763","MEM","MEM vs. DAL","points",0.408618881702187,-3,FALSE,0.480888940760773,0.51930631901074,"points",0.500097629885756
"2018-19","Regular Season",2018-11-19,"0021800245","1610612749","MIL","MIL vs. DEN","points",0.68689365368941,-5.5,FALSE,0.557244358357902,0.591565116391976,"points",0.574404737374939
"2018-19","Regular Season",2018-11-19,"0021800241","1610612762","UTA","UTA @ IND","points",0.63473107009332,-4,FALSE,0.543622900440439,0.574420891031972,"points",0.559021895736206
